object,condition,seed,parameter,gt,estimate,signed_error,abs_error,abs_error_percent,l2,relative_residual,regressor_condition_number,frames
hammer,B_control,1,mass,1.11609903217039,1.1160963878580872,-2.6443123029018523e-06,2.6443123029018523e-06,0.0002369245225273304,0.0006846435860637972,5.90614981371013e-05,40.99671998936651,600
hammer,B_control,1,mx,5.463067398699198e-09,-1.1170619242580542e-07,-1.1716925982450462e-07,1.1716925982450462e-07,2144.7522293501925,0.0006846435860637972,5.90614981371013e-05,40.99671998936651,600
hammer,B_control,1,my,-5.371818220316982e-09,-6.828517356647955e-08,-6.291335534616257e-08,6.291335534616257e-08,1171.1743168861392,0.0006846435860637972,5.90614981371013e-05,40.99671998936651,600
hammer,B_control,1,mz,0.17029925270232096,0.16966561101407807,-0.0006336416882428975,0.0006336416882428975,0.3720754367316503,0.0006846435860637972,5.90614981371013e-05,40.99671998936651,600
hammer,B_control,1,ixx,0.03294963581767361,0.03274576770385022,-0.00020386811382338416,0.00020386811382338416,0.6187264555865982,0.0006846435860637972,5.90614981371013e-05,40.99671998936651,600
hammer,B_control,1,iyy,0.032218969073453105,0.03207310150131182,-0.00014586757214128665,0.00014586757214128665,0.45273817361671753,0.0006846435860637972,5.90614981371013e-05,40.99671998936651,600
hammer,B_control,1,izz,0.0010008013920130541,0.0010000555718738394,-7.458201392147e-07,7.458201392147e-07,0.07452229235158496,0.0006846435860637972,5.90614981371013e-05,40.99671998936651,600
hammer,B_control,1,ixy,-4.736694527039731e-12,6.590401877607795e-05,6.590402351277248e-05,6.590402351277248e-05,1391350511.132923,0.0006846435860637972,5.90614981371013e-05,40.99671998936651,600
hammer,B_control,1,iyz,8.79648952450325e-10,-1.9959665807239162e-06,-1.9968462296763664e-06,1.9968462296763664e-06,227004.9005474296,0.0006846435860637972,5.90614981371013e-05,40.99671998936651,600
hammer,B_control,1,izx,-1.0880179826158104e-09,-6.372931604495003e-06,-6.371843586512387e-06,6.371843586512387e-06,585637.7089644433,0.0006846435860637972,5.90614981371013e-05,40.99671998936651,600
hammer,C_record_joint,1,mass,1.11609903217039,1.1217934753953176,0.0056944432249275145,0.0056944432249275145,0.5102094940315447,0.06275034344722524,0.0649028421505046,253.04864968586836,600
hammer,C_record_joint,1,mx,5.463067398699198e-09,-2.9985717745317243e-05,-2.9991180812715943e-05,2.9991180812715943e-05,548980.6115124462,0.06275034344722524,0.0649028421505046,253.04864968586836,600
hammer,C_record_joint,1,my,-5.371818220316982e-09,-2.0146148578848545e-05,-2.0140776760628227e-05,2.0140776760628227e-05,374934.0713811376,0.06275034344722524,0.0649028421505046,253.04864968586836,600
hammer,C_record_joint,1,mz,0.17029925270232096,0.16446154765784257,-0.005837705044478392,0.005837705044478392,3.427909959583065,0.06275034344722524,0.0649028421505046,253.04864968586836,600
hammer,C_record_joint,1,ixx,0.03294963581767361,0.05693657140113231,0.023986935583458706,0.023986935583458706,72.79878817535378,0.06275034344722524,0.0649028421505046,253.04864968586836,600
hammer,C_record_joint,1,iyy,0.032218969073453105,-0.01835493091635408,-0.050573899989807186,0.050573899989807186,156.9693303175168,0.06275034344722524,0.0649028421505046,253.04864968586836,600
hammer,C_record_joint,1,izz,0.0010008013920130541,-0.0009154302287784089,-0.001916231620791463,0.001916231620791463,191.4697197749769,0.06275034344722524,0.0649028421505046,253.04864968586836,600
hammer,C_record_joint,1,ixy,-4.736694527039731e-12,-0.02156822559996547,-0.021568225595228776,0.021568225595228776,455343393417.18463,0.06275034344722524,0.0649028421505046,253.04864968586836,600
hammer,C_record_joint,1,iyz,8.79648952450325e-10,0.000726129444562373,0.0007261285649134206,0.0007261285649134206,82547539.32130967,0.06275034344722524,0.0649028421505046,253.04864968586836,600
hammer,C_record_joint,1,izx,-1.0880179826158104e-09,0.01638959357709362,0.0163895946651116,0.0163895946651116,1506371670.963358,0.06275034344722524,0.0649028421505046,253.04864968586836,600
hammer,C_record_joint,2,mass,1.11609903217039,1.1217934524251372,0.00569442025474709,0.00569442025474709,0.5102074359542808,0.06253447278381581,0.06490279442929933,253.4804623231837,600
hammer,C_record_joint,2,mx,5.463067398699198e-09,-3.436777184244141e-05,-3.437323490984011e-05,3.437323490984011e-05,629192.9496975393,0.06253447278381581,0.06490279442929933,253.4804623231837,600
hammer,C_record_joint,2,my,-5.371818220316982e-09,-1.7886372898118184e-05,-1.7881001079897867e-05,1.7881001079897867e-05,332866.83105301985,0.06253447278381581,0.06490279442929933,253.4804623231837,600
hammer,C_record_joint,2,mz,0.17029925270232096,0.16453806067825766,-0.005761192024063305,0.005761192024063305,3.3829813887285414,0.06253447278381581,0.06490279442929933,253.4804623231837,600
hammer,C_record_joint,2,ixx,0.03294963581767361,0.05659700955841502,0.023647373740741412,0.023647373740741412,71.7682400849401,0.06253447278381581,0.06490279442929933,253.4804623231837,600
hammer,C_record_joint,2,iyy,0.032218969073453105,-0.01828098574705324,-0.05049995482050634,0.05049995482050634,156.73982213824434,0.06253447278381581,0.06490279442929933,253.4804623231837,600
hammer,C_record_joint,2,izz,0.0010008013920130541,-0.0009438588792586465,-0.0019446602712717006,0.0019446602712717006,194.31030839796583,0.06253447278381581,0.06490279442929933,253.4804623231837,600
hammer,C_record_joint,2,ixy,-4.736694527039731e-12,-0.021472605402163513,-0.02147260539742682,0.02147260539742682,453324681903.15094,0.06253447278381581,0.06490279442929933,253.4804623231837,600
hammer,C_record_joint,2,iyz,8.79648952450325e-10,0.0008661211889497708,0.0008661203093008184,0.0008661203093008184,98462040.66840282,0.06253447278381581,0.06490279442929933,253.4804623231837,600
hammer,C_record_joint,2,izx,-1.0880179826158104e-09,0.016428408978162497,0.01642841006618048,0.01642841006618048,1509939204.008681,0.06253447278381581,0.06490279442929933,253.4804623231837,600
hammer,C_record_joint,3,mass,1.11609903217039,1.1217934949810775,0.005694462810687417,0.005694462810687417,0.5102112488722299,0.06268609618690114,0.06490291770049844,252.420215686867,600
hammer,C_record_joint,3,mx,5.463067398699198e-09,-3.2124928464517704e-05,-3.2130391531916405e-05,3.2130391531916405e-05,588138.2964370331,0.06268609618690114,0.06490291770049844,252.420215686867,600
hammer,C_record_joint,3,my,-5.371818220316982e-09,-1.724588904971752e-05,-1.7240517231497203e-05,1.7240517231497203e-05,320943.7945292175,0.06268609618690114,0.06490291770049844,252.420215686867,600
hammer,C_record_joint,3,mz,0.17029925270232096,0.1644003355890199,-0.0058989171133010665,0.0058989171133010665,3.463853786611873,0.06268609618690114,0.06490291770049844,252.420215686867,600
hammer,C_record_joint,3,ixx,0.03294963581767361,0.05657874944632734,0.023629113628653733,0.023629113628653733,71.71282183331293,0.06268609618690114,0.06490291770049844,252.420215686867,600
hammer,C_record_joint,3,iyy,0.032218969073453105,-0.018442288456263715,-0.05066125752971682,0.05066125752971682,157.24046729806537,0.06268609618690114,0.06490291770049844,252.420215686867,600
hammer,C_record_joint,3,izz,0.0010008013920130541,-0.0009247691028108815,-0.0019255704948239357,0.0019255704948239357,192.4028593676076,0.06268609618690114,0.06490291770049844,252.420215686867,600
hammer,C_record_joint,3,ixy,-4.736694527039731e-12,-0.02163325900312041,-0.021633258998383715,0.021633258998383715,456716363592.56104,0.06268609618690114,0.06490291770049844,252.420215686867,600
hammer,C_record_joint,3,iyz,8.79648952450325e-10,0.0008515615243574468,0.0008515606447084944,0.0008515606447084944,96806873.05275716,0.06268609618690114,0.06490291770049844,252.420215686867,600
hammer,C_record_joint,3,izx,-1.0880179826158104e-09,0.0162785829481508,0.016278584036168782,0.016278584036168782,1496168656.7929554,0.06268609618690114,0.06490291770049844,252.420215686867,600
hammer,C_record_joint,4,mass,1.11609903217039,1.121793445390269,0.005694413219878847,0.005694413219878847,0.5102068056456754,0.06259876335245958,0.06490293900032809,253.10474824677001,600
hammer,C_record_joint,4,mx,5.463067398699198e-09,-3.6538088362938055e-05,-3.6543551430336755e-05,3.6543551430336755e-05,668920.0180660059,0.06259876335245958,0.06490293900032809,253.10474824677001,600
hammer,C_record_joint,4,my,-5.371818220316982e-09,-2.414739381767225e-05,-2.4142021999451933e-05,2.4142021999451933e-05,449419.93584487593,0.06259876335245958,0.06490293900032809,253.10474824677001,600
hammer,C_record_joint,4,mz,0.17029925270232096,0.16439850724879954,-0.005900745453521428,0.005900745453521428,3.4649273909826195,0.06259876335245958,0.06490293900032809,253.10474824677001,600
hammer,C_record_joint,4,ixx,0.03294963581767361,0.05688815870134088,0.023938522883667275,0.023938522883667275,72.65185878269122,0.06259876335245958,0.06490293900032809,253.10474824677001,600
hammer,C_record_joint,4,iyy,0.032218969073453105,-0.018250471061369754,-0.05046944013482286,0.05046944013482286,156.64511182763843,0.06259876335245958,0.06490293900032809,253.10474824677001,600
hammer,C_record_joint,4,izz,0.0010008013920130541,-0.0009594447469463646,-0.0019602461389594187,0.0019602461389594187,195.86764712791788,0.06259876335245958,0.06490293900032809,253.10474824677001,600
hammer,C_record_joint,4,ixy,-4.736694527039731e-12,-0.021520791695845747,-0.021520791691109053,0.021520791691109053,454341979797.4348,0.06259876335245958,0.06490293900032809,253.10474824677001,600
hammer,C_record_joint,4,iyz,8.79648952450325e-10,0.0008272710490021281,0.0008272701693531756,0.0008272701693531756,94045490.19796538,0.06259876335245958,0.06490293900032809,253.10474824677001,600
hammer,C_record_joint,4,izx,-1.0880179826158104e-09,0.016231740498085144,0.016231741586103125,0.016231741586103125,1491863355.7028909,0.06259876335245958,0.06490293900032809,253.10474824677001,600
hammer,C_record_joint,5,mass,1.11609903217039,1.1217933854461817,0.005694353275791597,0.005694353275791597,0.5102014347882943,0.06240118867751707,0.06490284993726511,251.73109926366922,600
hammer,C_record_joint,5,mx,5.463067398699198e-09,-3.2127815405095827e-05,-3.213327847249453e-05,3.213327847249453e-05,588191.1411187373,0.06240118867751707,0.06490284993726511,251.73109926366922,600
hammer,C_record_joint,5,my,-5.371818220316982e-09,-1.9586961905275147e-05,-1.958159008705483e-05,1.958159008705483e-05,364524.4363071421,0.06240118867751707,0.06490284993726511,251.73109926366922,600
hammer,C_record_joint,5,mz,0.17029925270232096,0.16441806691274932,-0.005881185789571641,0.005881185789571641,3.453441924288308,0.06240118867751707,0.06490284993726511,251.73109926366922,600
hammer,C_record_joint,5,ixx,0.03294963581767361,0.056648150401176336,0.02369851458350273,0.02369851458350273,71.9234492139402,0.06240118867751707,0.06490284993726511,251.73109926366922,600
hammer,C_record_joint,5,iyy,0.032218969073453105,-0.018119980777543843,-0.05033894985099695,0.05033894985099695,156.24010109148355,0.06240118867751707,0.06490284993726511,251.73109926366922,600
hammer,C_record_joint,5,izz,0.0010008013920130541,-0.0009074107239171481,-0.0019082121159302023,0.0019082121159302023,190.66841145094173,0.06240118867751707,0.06490284993726511,251.73109926366922,600
hammer,C_record_joint,5,ixy,-4.736694527039731e-12,-0.02142583605553215,-0.021425836050795455,0.021425836050795455,452337298267.4873,0.06240118867751707,0.06490284993726511,251.73109926366922,600
hammer,C_record_joint,5,iyz,8.79648952450325e-10,0.0008442664891631195,0.0008442656095141671,0.0008442656095141671,95977560.95342408,0.06240118867751707,0.06490284993726511,251.73109926366922,600
hammer,C_record_joint,5,izx,-1.0880179826158104e-09,0.01636590716419387,0.01636590825221185,0.01636590825221185,1504194646.9363465,0.06240118867751707,0.06490284993726511,251.73109926366922,600
hammer,C_record_joint,6,mass,1.11609903217039,1.1217933771424258,0.005694344972035692,0.005694344972035692,0.5102006907901665,0.06276758102448796,0.06490317732977746,254.9512871125747,600
hammer,C_record_joint,6,mx,5.463067398699198e-09,-2.4158942461352292e-05,-2.4164405528750992e-05,2.4164405528750992e-05,442323.0351231753,0.06276758102448796,0.06490317732977746,254.9512871125747,600
hammer,C_record_joint,6,my,-5.371818220316982e-09,-1.6314652873920335e-05,-1.6309281055700017e-05,1.6309281055700017e-05,303608.2083719064,0.06276758102448796,0.06490317732977746,254.9512871125747,600
hammer,C_record_joint,6,mz,0.17029925270232096,0.16421963173541948,-0.006079620966901483,0.006079620966901483,3.5699633852936024,0.06276758102448796,0.06490317732977746,254.9512871125747,600
hammer,C_record_joint,6,ixx,0.03294963581767361,0.05706028002916558,0.02411064421149197,0.02411064421149197,73.1742358091844,0.06276758102448796,0.06490317732977746,254.9512871125747,600
hammer,C_record_joint,6,iyy,0.032218969073453105,-0.018352553686144885,-0.05057152275959799,0.05057152275959799,156.96195196160548,0.06276758102448796,0.06490317732977746,254.9512871125747,600
hammer,C_record_joint,6,izz,0.0010008013920130541,-0.000926292439312741,-0.001927093831325795,0.001927093831325795,192.55507103657771,0.06276758102448796,0.06490317732977746,254.9512871125747,600
hammer,C_record_joint,6,ixy,-4.736694527039731e-12,-0.021430194278047484,-0.02143019427331079,0.02143019427331079,452429308053.8574,0.06276758102448796,0.06490317732977746,254.9512871125747,600
hammer,C_record_joint,6,iyz,8.79648952450325e-10,0.0007752310008114349,0.0007752301211624825,0.0007752301211624825,88129488.36044465,0.06276758102448796,0.06490317732977746,254.9512871125747,600
hammer,C_record_joint,6,izx,-1.0880179826158104e-09,0.01637104177759558,0.016371042865613562,0.016371042865613562,1504666570.5151615,0.06276758102448796,0.06490317732977746,254.9512871125747,600
hammer,C_record_joint,7,mass,1.11609903217039,1.1217933996513971,0.0056943674810070455,0.0056943674810070455,0.5102027075441197,0.0626157924324548,0.06490296975443943,252.5574948571581,600
hammer,C_record_joint,7,mx,5.463067398699198e-09,-2.8751231942673092e-05,-2.8756695010071793e-05,2.8756695010071793e-05,526383.6762643455,0.0626157924324548,0.06490296975443943,252.5574948571581,600
hammer,C_record_joint,7,my,-5.371818220316982e-09,-1.2009615123884056e-05,-1.2004243305663738e-05,1.2004243305663738e-05,223467.0425045654,0.0626157924324548,0.06490296975443943,252.5574948571581,600
hammer,C_record_joint,7,mz,0.17029925270232096,0.16434002135153336,-0.005959231350787603,0.005959231350787603,3.499270405610174,0.0626157924324548,0.06490296975443943,252.5574948571581,600
hammer,C_record_joint,7,ixx,0.03294963581767361,0.056786023032326986,0.02383638721465338,0.02383638721465338,72.34188367529075,0.0626157924324548,0.06490296975443943,252.5574948571581,600
hammer,C_record_joint,7,iyy,0.032218969073453105,-0.018236149838255347,-0.05045511891170845,0.05045511891170845,156.60066216482718,0.0626157924324548,0.06490296975443943,252.5574948571581,600
hammer,C_record_joint,7,izz,0.0010008013920130541,-0.0009202100903140437,-0.0019210114823270978,0.0019210114823270978,191.94732318098542,0.0626157924324548,0.06490296975443943,252.5574948571581,600
hammer,C_record_joint,7,ixy,-4.736694527039731e-12,-0.02152861607025547,-0.021528616065518775,0.021528616065518775,454507166181.42163,0.0626157924324548,0.06490296975443943,252.5574948571581,600
hammer,C_record_joint,7,iyz,8.79648952450325e-10,0.000792300407714815,0.0007922995280658626,0.0007922995280658626,90069967.78190388,0.0626157924324548,0.06490296975443943,252.5574948571581,600
hammer,C_record_joint,7,izx,-1.0880179826158104e-09,0.016465311493238648,0.01646531258125663,0.01646531258125663,1513330923.232607,0.0626157924324548,0.06490296975443943,252.5574948571581,600
hammer,C_record_joint,8,mass,1.11609903217039,1.1217933817600259,0.005694349589635772,0.005694349589635772,0.510201104516901,0.062470326869534576,0.0649028620110896,251.9718620979585,600
hammer,C_record_joint,8,mx,5.463067398699198e-09,-2.7328785463732985e-05,-2.7334248531131686e-05,2.7334248531131686e-05,500346.17068133183,0.062470326869534576,0.0649028620110896,251.9718620979585,600
hammer,C_record_joint,8,my,-5.371818220316982e-09,-2.1110706148448017e-05,-2.11053343302277e-05,2.11053343302277e-05,392889.9576386319,0.062470326869534576,0.0649028620110896,251.9718620979585,600
hammer,C_record_joint,8,mz,0.17029925270232096,0.16442187001301098,-0.0058773826893099845,0.0058773826893099845,3.451208737588244,0.062470326869534576,0.0649028620110896,251.9718620979585,600
hammer,C_record_joint,8,ixx,0.03294963581767361,0.056509371891890633,0.023559736074217026,0.023559736074217026,71.50226547141378,0.062470326869534576,0.0649028620110896,251.9718620979585,600
hammer,C_record_joint,8,iyy,0.032218969073453105,-0.01821654623867312,-0.05043551531212623,0.05043551531212623,156.53981726461475,0.062470326869534576,0.0649028620110896,251.9718620979585,600
hammer,C_record_joint,8,izz,0.0010008013920130541,-0.0009041413757297433,-0.0019049427677427975,0.0019049427677427975,190.34173842535483,0.062470326869534576,0.0649028620110896,251.9718620979585,600
hammer,C_record_joint,8,ixy,-4.736694527039731e-12,-0.021503984588290625,-0.02150398458355393,0.02150398458355393,453987152027.58014,0.062470326869534576,0.0649028620110896,251.9718620979585,600
hammer,C_record_joint,8,iyz,8.79648952450325e-10,0.0008090751581825602,0.0008090742785336078,0.0008090742785336078,91976950.15493096,0.062470326869534576,0.0649028620110896,251.9718620979585,600
hammer,C_record_joint,8,izx,-1.0880179826158104e-09,0.016433628221171774,0.016433629309189755,0.016433629309189755,1510418905.9155126,0.062470326869534576,0.0649028620110896,251.9718620979585,600
hammer,C_record_joint,9,mass,1.11609903217039,1.121793582463385,0.0056945502929948155,0.0056945502929948155,0.5102190870931114,0.06277943906042145,0.0649026419425535,252.47902605026894,600
hammer,C_record_joint,9,mx,5.463067398699198e-09,-3.0501785319026197e-05,-3.0507248386424897e-05,3.0507248386424897e-05,558427.0915948964,0.06277943906042145,0.0649026419425535,252.47902605026894,600
hammer,C_record_joint,9,my,-5.371818220316982e-09,-1.8118637732652516e-05,-1.8113265914432198e-05,1.8113265914432198e-05,337190.59676899057,0.06277943906042145,0.0649026419425535,252.47902605026894,600
hammer,C_record_joint,9,mz,0.17029925270232096,0.1646094106867443,-0.005689842015576652,0.005689842015576652,3.341084546931254,0.06277943906042145,0.0649026419425535,252.47902605026894,600
hammer,C_record_joint,9,ixx,0.03294963581767361,0.056603427168963,0.023653791351289394,0.023653791351289394,71.78771711522806,0.06277943906042145,0.0649026419425535,252.47902605026894,600
hammer,C_record_joint,9,iyy,0.032218969073453105,-0.01860394433429109,-0.0508229134077442,0.0508229134077442,157.74220860970954,0.06277943906042145,0.0649026419425535,252.47902605026894,600
hammer,C_record_joint,9,izz,0.0010008013920130541,-0.0009677880454739433,-0.0019685894374869973,0.0019685894374869973,196.70130889079735,0.06277943906042145,0.0649026419425535,252.47902605026894,600
hammer,C_record_joint,9,ixy,-4.736694527039731e-12,-0.02146701092745063,-0.021467010922713935,0.021467010922713935,453206572646.13745,0.06277943906042145,0.0649026419425535,252.47902605026894,600
hammer,C_record_joint,9,iyz,8.79648952450325e-10,0.0009584104692129197,0.0009584095895639673,0.0009584095895639673,108953644.16614705,0.06277943906042145,0.0649026419425535,252.47902605026894,600
hammer,C_record_joint,9,izx,-1.0880179826158104e-09,0.01638162523371292,0.016381626321730902,0.016381626321730902,1505639298.5662086,0.06277943906042145,0.0649026419425535,252.47902605026894,600
hammer,C_record_joint,10,mass,1.11609903217039,1.1217933638952944,0.0056943317249043,0.0056943317249043,0.5101995038765494,0.0627783308217926,0.06490305437301756,253.92155349825862,600
hammer,C_record_joint,10,mx,5.463067398699198e-09,-2.0563432483872404e-05,-2.0568895551271104e-05,2.0568895551271104e-05,376508.1784670775,0.0627783308217926,0.06490305437301756,253.92155349825862,600
hammer,C_record_joint,10,my,-5.371818220316982e-09,-2.6330452171521726e-05,-2.6325080353301408e-05,2.6325080353301408e-05,490059.03166522284,0.0627783308217926,0.06490305437301756,253.92155349825862,600
hammer,C_record_joint,10,mz,0.17029925270232096,0.16423451611589607,-0.006064736586424896,0.006064736586424896,3.5612232527091066,0.0627783308217926,0.06490305437301756,253.92155349825862,600
hammer,C_record_joint,10,ixx,0.03294963581767361,0.05698913458020465,0.024039498762531045,0.024039498762531045,72.95831400247732,0.0627783308217926,0.06490305437301756,253.92155349825862,600
hammer,C_record_joint,10,iyy,0.032218969073453105,-0.018404859876849405,-0.05062382895030251,0.05062382895030251,157.12429790937705,0.0627783308217926,0.06490305437301756,253.92155349825862,600
hammer,C_record_joint,10,izz,0.0010008013920130541,-0.0008886706967244616,-0.0018894720887375157,0.0018894720887375157,188.7959093399093,0.0627783308217926,0.06490305437301756,253.92155349825862,600
hammer,C_record_joint,10,ixy,-4.736694527039731e-12,-0.021389713484450755,-0.02138971347971406,0.02138971347971406,451574686896.3046,0.0627783308217926,0.06490305437301756,253.92155349825862,600
hammer,C_record_joint,10,iyz,8.79648952450325e-10,0.0007129466459743492,0.0007129457663253968,0.0007129457663253968,81048896.19199061,0.0627783308217926,0.06490305437301756,253.92155349825862,600
hammer,C_record_joint,10,izx,-1.0880179826158104e-09,0.016420822992941647,0.01642082408095963,0.01642082408095963,1509241974.2439108,0.0627783308217926,0.06490305437301756,253.92155349825862,600
hammer,D_record_wrench,1,mass,1.11609903217039,1.116330123121492,0.0002310909511018533,0.0002310909511018533,0.020705237119726633,0.0006188446562821813,0.011512275151525598,41.28225961886123,600
hammer,D_record_wrench,1,mx,5.463067398699198e-09,1.910978909695719e-05,1.910432602955849e-05,1.910432602955849e-05,349699.6217565866,0.0006188446562821813,0.011512275151525598,41.28225961886123,600
hammer,D_record_wrench,1,my,-5.371818220316982e-09,6.482041528457232e-06,6.487413346677548e-06,6.487413346677548e-06,120767.55170421118,0.0006188446562821813,0.011512275151525598,41.28225961886123,600
hammer,D_record_wrench,1,mz,0.17029925270232096,0.1701373188938315,-0.0001619338084894728,0.0001619338084894728,0.09508779746234662,0.0006188446562821813,0.011512275151525598,41.28225961886123,600
hammer,D_record_wrench,1,ixx,0.03294963581767361,0.03333751549558292,0.0003878796779093127,0.0003878796779093127,1.1771895751917865,0.0006188446562821813,0.011512275151525598,41.28225961886123,600
hammer,D_record_wrench,1,iyy,0.032218969073453105,0.031969696560679176,-0.00024927251277392926,0.00024927251277392926,0.7736824608063513,0.0006188446562821813,0.011512275151525598,41.28225961886123,600
hammer,D_record_wrench,1,izz,0.0010008013920130541,0.0010169787214209635,1.61773294079094e-05,1.61773294079094e-05,1.6164375406562574,0.0006188446562821813,0.011512275151525598,41.28225961886123,600
hammer,D_record_wrench,1,ixy,-4.736694527039731e-12,-8.603799810135213e-05,-8.60379933646576e-05,8.60379933646576e-05,1816414228.8151383,0.0006188446562821813,0.011512275151525598,41.28225961886123,600
hammer,D_record_wrench,1,iyz,8.79648952450325e-10,0.00010440919163248707,0.00010440831198353462,0.00010440831198353462,11869315.787019106,0.0006188446562821813,0.011512275151525598,41.28225961886123,600
hammer,D_record_wrench,1,izx,-1.0880179826158104e-09,-0.00026792513085675335,-0.00026792404283877073,0.00026792404283877073,24624964.579595305,0.0006188446562821813,0.011512275151525598,41.28225961886123,600
hammer,D_record_wrench,2,mass,1.11609903217039,1.1162742138244734,0.00017518165408336728,0.00017518165408336728,0.015695888002223716,0.002046252199999723,0.011474920639618262,41.28225961886123,600
hammer,D_record_wrench,2,mx,5.463067398699198e-09,3.6093930263342664e-05,3.6088467195943964e-05,3.6088467195943964e-05,660589.8218377633,0.002046252199999723,0.011474920639618262,41.28225961886123,600
hammer,D_record_wrench,2,my,-5.371818220316982e-09,2.43714373490578e-05,2.437680916727812e-05,2.437680916727812e-05,453790.65648724954,0.002046252199999723,0.011474920639618262,41.28225961886123,600
hammer,D_record_wrench,2,mz,0.17029925270232096,0.16835443384858823,-0.0019448188537327382,0.0019448188537327382,1.1420008149608474,0.002046252199999723,0.011474920639618262,41.28225961886123,600
hammer,D_record_wrench,2,ixx,0.03294963581767361,0.032544810458974456,-0.00040482535869915126,0.00040482535869915126,1.2286186133869499,0.002046252199999723,0.011474920639618262,41.28225961886123,600
hammer,D_record_wrench,2,iyy,0.032218969073453105,0.03220163551240158,-1.7333561051526003e-05,1.7333561051526003e-05,0.053799241720021485,0.002046252199999723,0.011474920639618262,41.28225961886123,600
hammer,D_record_wrench,2,izz,0.0010008013920130541,0.0005837279671024984,-0.00041707342491055575,0.00041707342491055575,41.67394532412037,0.002046252199999723,0.011474920639618262,41.28225961886123,600
hammer,D_record_wrench,2,ixy,-4.736694527039731e-12,3.0958156775621606e-06,3.0958204142566876e-06,3.0958204142566876e-06,65358245.00786348,0.002046252199999723,0.011474920639618262,41.28225961886123,600
hammer,D_record_wrench,2,iyz,8.79648952450325e-10,1.8536756232332398e-05,1.8535876583379947e-05,1.8535876583379947e-05,2107190.207155586,0.002046252199999723,0.011474920639618262,41.28225961886123,600
hammer,D_record_wrench,2,izx,-1.0880179826158104e-09,0.00018372437558538668,0.0001837254636033693,0.0001837254636033693,16886252.48285483,0.002046252199999723,0.011474920639618262,41.28225961886123,600
hammer,D_record_wrench,3,mass,1.11609903217039,1.1163009828767922,0.00020195070640216528,0.00020195070640216528,0.018094335769599908,0.003196338242954538,0.011268001465742502,41.28225961886123,600
hammer,D_record_wrench,3,mx,5.463067398699198e-09,-2.5992090694773087e-05,-2.5997553762171787e-05,2.5997553762171787e-05,475878.327409287,0.003196338242954538,0.011268001465742502,41.28225961886123,600
hammer,D_record_wrench,3,my,-5.371818220316982e-09,2.184210566609923e-06,2.1895823848302403e-06,2.1895823848302403e-06,40760.54503387564,0.003196338242954538,0.011268001465742502,41.28225961886123,600
hammer,D_record_wrench,3,mz,0.17029925270232096,0.16724105819030116,-0.0030581945120198017,0.0030581945120198017,1.7957768243208045,0.003196338242954538,0.011268001465742502,41.28225961886123,600
hammer,D_record_wrench,3,ixx,0.03294963581767361,0.03206907838480172,-0.0008805574328718882,0.0008805574328718882,2.6724344928861785,0.003196338242954538,0.011268001465742502,41.28225961886123,600
hammer,D_record_wrench,3,iyy,0.032218969073453105,0.03206856768704822,-0.0001504013864048817,0.0001504013864048817,0.46681005237006573,0.003196338242954538,0.011268001465742502,41.28225961886123,600
hammer,D_record_wrench,3,izz,0.0010008013920130541,0.0009266211635306068,-7.418022848244734e-05,7.418022848244734e-05,7.412082864237239,0.003196338242954538,0.011268001465742502,41.28225961886123,600
hammer,D_record_wrench,3,ixy,-4.736694527039731e-12,-9.770725488598725e-05,-9.770725014929272e-05,9.770725014929272e-05,2062772880.7826743,0.003196338242954538,0.011268001465742502,41.28225961886123,600
hammer,D_record_wrench,3,iyz,8.79648952450325e-10,-5.967538856300509e-05,-5.9676268211957536e-05,5.9676268211957536e-05,6784100.412525363,0.003196338242954538,0.011268001465742502,41.28225961886123,600
hammer,D_record_wrench,3,izx,-1.0880179826158104e-09,-7.711850175255302e-05,-7.71174137345704e-05,7.71174137345704e-05,7087880.436421177,0.003196338242954538,0.011268001465742502,41.28225961886123,600
hammer,D_record_wrench,4,mass,1.11609903217039,1.1161478126517663,4.878048137624269e-05,4.878048137624269e-05,0.004370623033458162,0.006340845412245494,0.011471707741083068,41.28225961886123,600
hammer,D_record_wrench,4,mx,5.463067398699198e-09,-1.9239654857091798e-05,-1.9245117924490498e-05,1.9245117924490498e-05,352276.7800571694,0.006340845412245494,0.011471707741083068,41.28225961886123,600
hammer,D_record_wrench,4,my,-5.371818220316982e-09,-2.9336128092361244e-06,-2.9282409910158072e-06,2.9282409910158072e-06,54511.17053702194,0.006340845412245494,0.011471707741083068,41.28225961886123,600
hammer,D_record_wrench,4,mz,0.17029925270232096,0.17647471594598138,0.006175463243660417,0.006175463243660417,3.6262421271190073,0.006340845412245494,0.011471707741083068,41.28225961886123,600
hammer,D_record_wrench,4,ixx,0.03294963581767361,0.03424962501009838,0.001299989192424772,0.001299989192424772,3.9453825821269946,0.006340845412245494,0.011471707741083068,41.28225961886123,600
hammer,D_record_wrench,4,iyy,0.032218969073453105,0.03242222882849843,0.00020325975504532218,0.00020325975504532218,0.6308698288326008,0.006340845412245494,0.011471707741083068,41.28225961886123,600
hammer,D_record_wrench,4,izz,0.0010008013920130541,0.0011987518336757637,0.00019795044166270957,0.00019795044166270957,19.77919327875271,0.006340845412245494,0.011471707741083068,41.28225961886123,600
