frame,source_index,time_s,qpos_J1_m,qpos_J2_m,qpos_J3_m,qpos_J4_rad,qpos_J5_rad,qpos_J6_rad,qvel_J1_ms,qvel_J2_ms,qvel_J3_ms,qvel_J4_rads,qvel_J5_rads,qvel_J6_rads,qacc_J1_ms2,qacc_J2_ms2,qacc_J3_ms2,qacc_J4_rads2,qacc_J5_rads2,qacc_J6_rads2
159,319,5.316667,-0.0164954597221,-0.0256558205652,0.0296469266419,0.0134799432702,0.0479152270327,0.0216095185283,-0.106338965261,0.0480675247069,0.00737067850724,0.01998899183,0.0844780144236,-0.0343199305623,0.289831249566,0.0802887924873,-0.0296389993675,-0.00503560638784,-0.226559010846,-0.16187143217
160,321,5.350000,-0.0198784648062,-0.0240095886123,0.0298767658198,0.014143743371,0.0506061637146,0.020376186334,-0.0961278605319,0.0504389250377,0.00640428019271,0.0197487144335,0.0766095955935,-0.0394691930192,0.321304687471,0.0618108216878,-0.0282750681536,-0.0093332764871,-0.244434886797,-0.146155945625
161,323,5.383333,-0.0229035723383,-0.0222944104798,0.0300750674316,0.0147971536713,0.0530247895875,0.0189801355091,-0.0849189044678,0.0521996737854,0.00548063035621,0.0193675500722,0.0681780394626,-0.0440536331466,0.349543664401,0.0437410756161,-0.0270814082247,-0.0134679841288,-0.260254899594,-0.128079221933
162,325,5.416667,-0.0255393319144,-0.0205304144951,0.030243160708,0.0154355682436,0.0551534871813,0.0174414940566,-0.0728257818478,0.0533663610048,0.0045937637399,0.018851589839,0.0592554753521,-0.0479986868844,0.374213779,0.0262544980927,-0.0260740505606,-0.0174015962669,-0.273814030469,-0.10790331545
163,327,5.450000,-0.027758268013,-0.0187370802455,0.0303821676077,0.0160546048884,0.0569771572502,0.0157827270672,-0.0599726775548,0.0539611729653,0.00373725528468,0.0182081165738,0.049920480215,-0.0512391142532,0.395021197471,0.00951108353258,-0.0252644850686,-0.0211009017345,-0.284931583487,-0.0859239661401
164,329,5.483333,-0.0295372071908,-0.0169330603524,0.0304929900166,0.0166501421411,0.0584834199541,0.0140283074457,-0.04649285283,0.0540113670125,0.00290437345155,0.0174454369237,0.0402572183337,-0.0537200492348,0.41171670923,-0.00634563297243,-0.0246595715107,-0.0245378107204,-0.293454018332,-0.0624660313384
165,331,5.516667,-0.030857555586,-0.0151360205691,0.0305763021011,0.0172183505769,0.0596627857973,0.0122043542208,-0.0325270956114,0.0535487008026,0.00208823524174,0.0165727083741,0.030354492068,-0.0553978890489,0.424099204101,-0.0211897967784,-0.0242615267842,-0.0276894568399,-0.299257438002,-0.0378784467768
166,333,5.550000,-0.0317055228556,-0.0133624995602,0.0306325478313,0.017755718303,0.0605087935569,0.0103382440483,-0.0182220651857,0.052608825726,0.00128196037691,0.0155997644644,0.020304715902,-0.0562410084484,0.432018517519,-0.0349141564792,-0.0240679877016,-0.0305382042985,-0.302249688938,-0.0125287984163
167,335,5.583333,-0.0320722893811,-0.0116277893933,0.0306619436026,0.0182590706264,0.0610181128616,0.00845820194923,-0.00372855302384,0.0512306545707,0.00047882214963,0.0145369412947,0.010202827361,-0.0562302874936,0.435377599312,-0.0474306837714,-0.0240721472289,-0.0330715643006,-0.30237203673,0.0132024069773
168,337,5.616667,-0.0319541143268,-0.00994583743173,0.0306644858052,0.018725583993,0.061190609557,0.00659287766479,0.0108003170077,0.0494557135485,-0.000327607458564,0.0133949082608,0.000145149499975,-0.0553594442828,0.434133971438,-0.0586708907277,-0.0242629609982,-0.0352820263926,-0.299600386708,0.0389276796264
169,339,5.650000,-0.0313523829283,-0.00832916998482,0.0306399631111,0.0191527943829,0.0610293724979,0.00477091423524,0.0252109248868,0.047327488715,-0.00114332066974,0.0121845057436,-0.00977177942228,-0.0536351672848,0.428300450482,-0.0685858496136,-0.0246254198306,-0.0371668118121,-0.293946025498,0.0642585966386
170,341,5.683333,-0.0302735922064,-0.00678883773697,0.0305879731762,0.0195386004384,0.060540700943,0.00302051554077,0.039351002323,0.0448907765632,-0.00197374693145,0.0109165922234,-0.0194523927887,-0.0510770451613,0.417945121545,-0.0771459249913,-0.0251408830053,-0.0387275571349,-0.285455866886,0.0888118659657
171,343,5.716667,-0.0287292751367,-0.00533438265897,0.0305079433847,0.0198812616735,0.0597340522778,0.00136901955423,0.053071467227,0.0421910481764,-0.00282363799557,0.00960190299084,-0.0288032822654,-0.0477172952536,0.403190561221,-0.0843402321983,-0.0257874661071,-0.0399699375317,-0.274212192833,0.112215306249
172,345,5.750000,-0.0267358641392,-0.00397382579937,0.0303991552066,0.0201793921878,0.0586219503564,-0.000157516036392,0.0662282198097,0.0392738357825,-0.00369696676236,0.00825092230594,-0.0377343673391,-0.0436002951604,0.384212318554,-0.0901758402877,-0.0265404764874,-0.0409032397738,-0.260331888341,0.134113645878
173,347,5.783333,-0.0243144955805,-0.00271367506934,0.0302607716807,0.0204319503562,0.0572198553124,-0.00153470937972,0.0786838758353,0.0361841498905,-0.00459684135341,0.006873770504,-0.0461600309364,-0.0387819250162,0.361236673896,-0.0946767411277,-0.0273728886997,-0.0415398957237,-0.243965176675,0.154174047713
174,349,5.816667,-0.0214907577838,-0.00155895187409,0.0300918674966,0.0206382250158,0.0555459962495,-0.00274022503589,0.0903094134022,0.03296593441,-0.00552543561312,0.00548010718289,-0.0540002046622,-0.0333287311294,0.334537706388,-0.097882609512,-0.0282558517256,-0.0418949874327,-0.225293869337,0.172091270581
175,351,5.850000,-0.0182943858116,-0.000513235211042,0.0298914611091,0.0207978186996,0.053621168759,-0.00375411382839,0.100985710827,0.0296615662784,-0.0064839369576,0.00407905123203,-0.0611813878016,-0.0273169245079,0.304433711117,-0.0998473817932,-0.0291592194013,-0.0419857351195,-0.20452915283,0.18759238483
176,353,5.883333,-0.0147589070118,0.000421278346862,0.029658548295,0.0209106284871,0.0514684997302,-0.00455911672258,0.110604954734,0.0263114051664,-0.00747251219835,0.00267911808665,-0.0676375850898,-0.0208312304397,0.271283016753,-0.100637682683,-0.0300520951924,-0.041830979235,-0.181908941623,0.20044096672
177,355,5.916667,-0.010921241983,0.00124370053387,0.0293921365464,0.0209768250485,0.0491131824009,-0.00514092806127,0.119071899319,0.0229533978125,-0.00849029167015,0.00128817422187,-0.073311149356,-0.0139636076651,0.235479263384,-0.100331131437,-0.0309033823462,-0.0414506675291,-0.157694833711,0.21044070521
178,357,5.950000,-0.00682126621839,0.0019543650253,0.0290912796871,0.0209968304524,0.0465821850372,-0.00548841414152,0.126304959852,0.019622740479,-0.00953537169331,-8.65914564491e-05,-0.0781535164683,-0.00681185773397,0.197446208375,-0.099014559642,-0.0316823304824,-0.0408653575413,-0.132168711539,0.217438364529
179,359,5.983333,-0.00250133821003,0.00255473080654,0.0287551121042,0.0209712952917,0.0439039370292,-0.00559378383434,0.132237125923,0.0163516019358,-0.0106048351042,-0.00143868000333,-0.0821258215349,0.000521853145894,0.157632135036,-0.0967821732558,-0.0323590698553,-0.0400957442426,-0.1056290369,0.22132605671
180,361,6.016667,0.00199419975843,0.00304727732299,0.0283828820002,0.0209010756535,0.0411079965259,-0.00545270871682,0.136816682465,0.0131689082897,-0.0116947893001,-0.00276227959941,-0.0851993870266,0.00793253612462,0.116503944783,-0.0937336914041,-0.032905124836,-0.0391622216936,-0.07838689338,0.222042789749
181,363,6.050000,0.00661954155414,0.00343539348304,0.0279739830928,0.0207872104197,0.0382247040183,-0.005064390993,0.140007729434,0.0101001899012,-0.0128004209702,-0.00405224875825,-0.0873560753453,0.0153139609966,0.0745410180647,-0.0899724937325,-0.033293898608,-0.0380844865526,-0.050761834194,0.219575269091
182,365,6.083333,0.0113279510359,0.00372326257661,0.0275279842241,0.0206308993414,0.0352848264918,-0.00443157831079,0.141790493867,0.00716748958939,-0.0139160664245,-0.00530408708855,-0.0885885003528,0.0225602516275,0.0322289326541,-0.0856038068895,-0.0335011216447,-0.0368811901183,-0.0230775965001,0.213957942534
183,367,6.116667,0.0160723027993,0.00391574512816,0.0270446563795,0.0204334822728,0.0323191969216,-0.00356052542468,0.142161431085,0.00438933033085,-0.0150352961979,-0.00651389532587,-0.0889000944571,0.0295674702677,-0.00994687020375,-0.0807329589806,-0.0335052572175,-0.0355696443202,0.00434225433617,0.205272291119
184,369,6.150000,0.0208056227726,0.00401826162793,0.0265239966636,0.0201964198942,0.0293583539591,-0.00246090349341,0.141133114811,0.00178073973138,-0.0161510123921,-0.00767832650681,-0.0883050299952,0.0362351657934,-0.0515073807329,-0.0754637286502,-0.0332878579732,-0.0341655857297,0.0311786857525,0.193645380979
185,371,6.183333,0.0254816216557,0.00403667697944,0.0259662488382,0.019921276184,0.0264321866674,-0.00114565862437,0.138733919007,-0.000646672297991,-0.0172555570342,-0.00879453027171,-0.0868279958251,0.042467861617,-0.0919861865008,-0.0698968128553,-0.0328338684892,-0.0326830002658,0.0571214991825,0.179247703226
186,373,6.216667,0.0300552143345,0.00397718836949,0.0253719200835,0.0196097028379,0.0235695890919,0.000369177930452,0.135007497225,-0.00288458698538,-0.0183408295766,-0.00986009234695,-0.0845038322003,0.0481764601103,-0.130935421332,-0.0641284344508,-0.0321318696615,-0.0311340098523,0.0818735070806,0.162290340541
187,375,6.250000,0.0344830186481,0.00384621811146,0.0247417937112,0.0192634257595,0.0207981293202,0.00206472477315,0.130012068134,-0.0049278062387,-0.0193984115401,-0.0108729712771,-0.081377029125,0.0532795418582,-0.167931412989,-0.0582491074727,-0.0311742617767,-0.029528820868,0.105154523198,0.143021510028
188,377,6.283333,0.0387238272189,0.00365031283675,0.0240769376259,0.0188842336814,0.0181437374713,0.00391952670435,0.123819518605,-0.00677404379873,-0.0204196962157,-0.0118314344477,-0.0775010954327,0.0577045398842,-0.202579950266,-0.0523425745459,-0.0299573841568,-0.0278757328575,0.126705106306,0.12172254191
189,379,6.316667,0.0427390464817,0.00339605021834,0.0233787084013,0.0184739689065,0.0156304167846,0.00590986793697,0.116514338335,-0.00842368394235,-0.0213960212857,-0.0127339953674,-0.072937807767,0.0613887711321,-0.234521096251,-0.0464849272232,-0.0284815703247,-0.0261812046518,0.146290001293,0.0987033625858
190,381,6.350000,0.0464930975503,0.0030899542061,0.0226487509085,0.0180345200964,0.0132799816385,0.00801011715064,0.108192402244,-0.00987951397269,-0.022318802209,-0.0135793540609,-0.0677563504434,0.0642803099088,-0.263433481775,-0.0407439163588,-0.026751138692,-0.0244499738255,0.163701226234,0.0742975583438
191,383,6.383333,0.0499537741428,0.00273841954264,0.0218889935092,0.017567816974,0.0111118259369,0.0101930988915,0.0989596190303,-0.0111464369081,-0.0231796642323,-0.01436634227,-0.062032358794,0.066338690653,-0.289038021242,-0.0351784558923,-0.0247743198208,-0.0226852242993,0.178760759462,0.0488571024604
192,385,6.416667,0.0530925534253,0.00234764611277,0.0211016388922,0.0170758267549,0.00914272485568,0.0124304854469,0.0889304659841,-0.0122311708325,-0.0239705709409,-0.0150938749702,-0.0558468800339,0.0675354302406,-0.311101002184,-0.0298383197436,-0.0225631223172,-0.0208887959214,0.191322786938,0.0227468334089
193,387,6.450000,0.0558848563349,0.00192358346486,0.0202891507038,0.0165605520732,0.00738667245047,0.0146932030484,0.0782264316535,-0.013141941301,-0.0246839473484,-0.0157609094895,-0.0492852668976,0.0678543630355,-0.329436509596,-0.0247640279622,-0.0201331403803,-0.0190614290284,0.201275477037,-0.00366122458126
194,389,6.483333,0.0583102546815,0.00147188563175,0.0194542361861,0.0160240301309,0.0058547571027,0.016951846079,0.0669743890858,-0.0138881730063,-0.0253127956397,-0.0163664132706,-0.0424360202719,0.0672917849714,-0.343908156503,-0.0199869148896,-0.0175033069289,-0.0172030363301,0.208542257289,-0.0299936054396
195,391,6.516667,0.0603526231006,0.000997876176129,0.0185998250978,0.0154683327685,0.00455507622559,0.0191770928909,0.0553049231309,-0.0144801866206,-0.0258508018275,-0.016909341055,-0.0353895977718,0.0658564060769,-0.3544301029,-0.0155293689554,-0.0146955970472,-0.0153129939769,0.21308257538,-0.0558811161095
196,393,6.550000,0.0620002347217,0.000506523194298,0.0177290452473,0.0148955671319,0.00349269107735,0.0213401168706,0.0433506357153,-0.0149289063282,-0.0262924317532,-0.0173886219883,-0.0282372056615,0.0635691139595,-0.360967356128,-0.011405230873,-0.011734687223,-0.0133904433742,0.214892134835,-0.0809644300255
197,395,6.583333,0.0632458002179,2.42383588843e-06,0.0168451950178,0.0143078766015,0.0026696219443,0.0234129865246,0.0312444530422,-0.015245583082,-0.026633015056,-0.0178031568634,-0.0210695917072,0.0604625538061,-0.363535356714,-0.00762033448646,-0.00864757647831,-0.011434595204,0.214002603993,-0.104899469668
198,397,6.616667,0.0640864506955,-0.000510202261778,0.0159517133071,0.0137074416445,0.00208488337007,0.0253690485921,0.0191179583578,-0.0154415380539,-0.0268688159472,-0.0181518254342,-0.013975856456,0.0565805333811,-0.362198864494,-0.00417317238128,-0.00546317601324,-0.00944502719607,0.210480805167,-0.127362492917
199,399,6.650000,0.0645236656649,-0.00102751136489,0.0150521473361,0.0130964802593,0.0017345585284,0.0271832885229,0.00709977325126,-0.0155279301206,-0.026997089855,-0.0184335034516,-0.00704230006787,0.0519772642574,-0.357070170346,-0.00105566664077,-0.0022118743809,-0.00742196746474,0.204427398951,-0.14805480359
200,401,6.683333,0.0645631480817,-0.00154602671722,0.0141501188137,0.0124772476968,0.00161191127488,0.0288326630747,-0.00468599055518,-0.015515550551,-0.0270161252431,-0.0186470888118,-0.000351321199199,0.0467164530622,-0.348306668834,0.0017459761697,0.00107491450707,-0.00536655567577,0.195975086541,-0.16670701354
201,403,6.716667,0.0642146491599,-0.00206262324821,0.0132492889584,0.0118520351685,0.00170753387625,0.0302964002849,-0.0161211883097,-0.0154146473436,-0.026925270155,-0.0187915359533,0.00601961645706,0.0408702588127,-0.336107836444,0.00425034756396,0.00436521309457,-0.00328107492659,0.185286360376,-0.183082791833
202,405,6.750000,0.063491746323,-0.00257450693577,0.0123533228923,0.0112231672827,0.00200952791322,0.031556262642,-0.0270949892466,-0.0152347809308,-0.0267249432842,-0.0188658974191,0.0119989354958,0.0345181344148,-0.320711668647,0.00647987941781,0.00762694413639,-0.00116914799189,0.172550840382,-0.196982045697
203,407,6.783333,0.0624115782558,-0.00307918988946,0.0114658539227,0.0105929979914,0.00250371539124,0.032596769916,-0.037505096442,-0.0149847122254,-0.0264166296183,-0.0188693712979,0.017521800865,0.0277455720855,-0.302390636665,0.00845986810509,0.0108283895142,0.000964107507531,0.157982239439,-0.208243487993
204,409,6.816667,0.0609945415619,-0.0035744622399,0.0105904482245,0.00996390487523,0.00317387668065,0.0334053787858,-0.0472588245821,-0.0146723232494,-0.0260028609499,-0.0188013530986,0.022530869098,0.0206427737861,-0.281447231419,0.0102175021371,0.0139386367499,0.00311196943508,0.141815007291,-0.216746556647
205,411,6.850000,0.0592639539852,-0.00405836191655,0.00973057041703,0.00933828164308,0.00400201155006,0.0339726171292,-0.0562740230646,-0.0143045698811,-0.0254871817799,-0.018661490479,0.0269769208679,0.0133032687283,-0.258209167594,0.0117809140579,0.0169280063864,0.00526605027861,0.124300706918,-0.222412662714
206,413,6.883333,0.057245689536,-0.00452914336894,0.00888955051442,0.00871852878118,0.0049686192584,0.0342921715835,-0.0644798343644,-0.0138874655809,-0.02487410136,-0.0184497391595,0.0308193688862,0.00582250059643,-0.233024325011,0.0131782760588,0.0197684538448,0.00741628723186,0.105704181282,-0.22520575524
207,415,6.916667,0.0549677911537,-0.00498524623806,0.00807055269531,0.00810704233846,0.00605299343797,0.0343609277464,-0.0718172802221,-0.0134260943321,-0.0241690328257,-0.0181664183047,0.0340266351572,-0.00170359266442,-0.206255507437,0.0144369571357,0.0224339399066,0.00955098412678,0.0862995712658,-0.225132202664
208,417,6.950000,0.0524600667406,-0.00542526491586,0.00727654630466,0.00750620089612,0.00723352733512,0.0341789631504,-0.0782396709245,-0.0129246504732,-0.023378220557,-0.0178122636407,0.0365763936622,-0.00917998383151,-0.178275100635,0.0155827576526,0.0249007645931,0.0116569048897,0.0663662475858,-0.222240002005
209,419,6.983333,0.0497536745163,-0.00584791984513,0.00651027945965,0.00691835082509,0.00848802487912,0.0337494938883,-0.0837128356835,-0.0123865026017,-0.022508657066,-0.0173884766127,0.0384556766635,-0.0165139240567,-0.149459711775,0.0166392349543,0.0271478599176,0.013719416968,0.0461847203218,-0.216617338212
210,421,7.016667,0.046880703659,-0.00625203131038,0.00577425558565,0.00634578999104,0.00979401302507,0.033078776494,-0.0882151748498,-0.0118142783154,-0.0215679908503,-0.0168967679557,0.0396608449433,-0.0236162520142,-0.120184871304,0.0176271312259,0.0291570377442,0.0157226819852,0.0260325895579,-0.208390526751
211,423,7.050000,0.0438737561348,-0.00663649635685,0.00507071315823,0.00579075011908,0.0111290508623,0.0321759673675,-0.0917375373721,-0.0112099662273,-0.0205644267619,-0.016339394163,0.0401974243929,-0.0304026246424,-0.0908198761234,0.0185639121966,0.0309131898011,0.0176498897574,0.00618059944107,-0.197721382467
212,425,7.083333,0.0407655354559,-0.0070002693513,0.00440160887401,0.00525537807881,0.0124710310949,0.0310529426731,-0.0942829294865,-0.0105750314456,-0.0195066205273,-0.0157191854847,0.0400798134186,-0.0367946511702,-0.0617228493467,0.0194634225699,0.0324044377382,0.0194835307625,-0.0131111442558,-0.184804066868
213,427,7.116667,0.0375884478689,-0.00734234656847,0.00376860441766,0.00474171639254,0.0137984696825,0.0297240822195,-0.0958660630629,-0.00991054056316,-0.0184035691103,-0.0150395642664,0.0393308675817,-0.0427209139985,-0.0332360872512,0.0203356613053,0.0336222319783,0.0212057012264,-0.031596736158,-0.169861474138
214,429,7.150000,0.0343742211542,-0.00766175505373,0.00317305693491,0.00425168330662,0.0150907796759,0.0282060213447,-0.096512754295,-0.00921729214018,-0.017264498635,-0.0143045526483,0.0379813697275,-0.048117862141,-0.00568175822934,0.0211866771243,0.0345613989767,0.022798434186,-0.049047760094,-0.153141223126
215,431,7.183333,0.0311535458272,-0.00795754587854,0.00261601326466,0.0037870527939,0.0163285255853,0.026517375267,-0.0962591854777,-0.00849594869714,-0.0160987515873,-0.013518768878,0.0360693955389,-0.0529305652715,0.0206419881772,0.0220185819258,0.0352201373567,0.0242440492329,-0.0652562568143,-0.134911328314
216,433,7.216667,0.0279557430723,-0.00822879177426,0.00209820792575,0.00334943487675,0.0174936549755,0.0246784407212,-0.095151044429,-0.00774716635597,-0.0149156749822,-0.0126874117406,0.033639585956,-0.0571133189428,0.0454644516797,0.0228296772274,0.0355999642124,0.0255255131492,-0.0800373284539,-0.115455627155
217,435,7.250000,0.0248084632324,-0.00847458900404,0.00162006479879,0.00294025667181,0.01856970439,0.0227108799704,-0.0932425576616,-0.00697171847063,-0.0137245111272,-0.0118162328794,0.0307423392085,-0.0606300941765,0.0685453088943,0.0236146863551,0.0357056136551,0.0266268033154,-0.0932313439166,-0.0950690441708
218,437,7.283333,0.0217374181124,-0.00869406321485,0.00118170239028,0.00256074456091,0.0195419771464,0.0206373924644,-0.0905954346732,-0.00617060986856,-0.0125342925336,-0.010911497051,0.0274329362866,-0.0634548273394,0.0896770049168,0.0243650829153,0.0355448904149,0.027533265627,-0.10470571625,-0.0740527737203
219,439,7.316667,0.0187661497624,-0.0088863789044,0.000782942516014,0.00221190788629,0.0203976910235,0.0184813795092,-0.0872777416817,-0.0053451786734,-0.0113537424174,-0.00997993063621,0.0237706145239,-0.0655715489631,0.108686584758,0.0250695041661,0.0351284819737,0.0282319586864,-0.114356230394,-0.0527094634939
220,441,7.350000,0.0159158377803,-0.00905075204348,0.000423322194809,0.00189452455322,0.0211260943634,0.0162666073085,-0.0833627237778,-0.00449718308734,-0.0101911821104,-0.00902865900015,0.0198176045605,-0.0669743528814,0.125436950082,0.0257142362682,0.0344697333009,0.0287119762507,-0.122107907294,-0.0313384794018
221,443,7.383333,0.0132051465338,-0.00918646531397,0.000102108501785,0.00160912889875,0.0217185496223,0.0140168736483,-0.078927594793,-0.00362887096935,-0.00905444655309,-0.00806513355594,0.0156381462916,-0.0676672097175,0.139827536288,0.0262837570907,0.0335843887717,0.0289647403053,-0.127915398137,-0.0102313298124
222,445,7.416667,0.0106501130582,-0.00929288535887,-0.000181683906002,0.00135600215255,0.0221685839344,0.0117556833203,-0.0740523141877,-0.00274303054037,-0.00795080888373,-0.00709704963253,0.0112974994862,-0.067663631284,0.151794414451,0.0267613212811,0.0324903062687,0.0289842576902,-0.131762910283,0.0103326769893
223,447,7.450000,0.00826407574388,-0.00936948139352,-0.000429272909843,0.00113516577553,0.0224719067666,0.00950593711831,-0.0688183699582,-0.00184302106881,-0.00688691496417,-0.00613225647224,0.00686096457959,-0.0669861948468,0.161309831942,0.0271295717012,0.0312071487888,0.0287673339213,-0.13366367414,0.0300904735751
224,449,7.483333,0.00605764330451,-0.00941584449794,-0.000642087038839,0.000946377913931,0.0226263952604,0.00728963890572,-0.0633075859485,-0.00093278292508,-0.00586872850089,-0.00517866088137,0.00239292870658,-0.0656659383827,0.168381214359,0.0273711610918,0.0297560591021,0.0283137387034,-0.133658967706,0.0487989102847
225,451,7.516667,0.00403870291485,-0.00943170689869,-0.000821741930737,0.000789133153062,0.0226320483433,0.00512762484957,-0.0576009710616,-1.68269319503e-05,-0.00490148723314,-0.00424412622545,-0.00204404863262,-0.0637416399141,0.173049659755,0.0274693679489,0.028159323134,0.0276263186152,-0.131816722603,0.0662380136461
226,453,7.550000,0.00221246584434,-0.00941696055509,-0.000970015518859,0.000662665695996,0.022490911163,0.0030393184485,-0.0517776266939,0.000899796534788,-0.00398967046941,-0.00333636859331,-0.00639009679124,-0.0612589956924,0.175387963768,0.0274086910728,0.0264400277607,0.0267110535275,-0.128229742021,0.0822137800001
227,455,7.583333,0.000581548388335,-0.00937167438839,-0.00108882232611,0.000565956029881,0.0222069718264,0.00104251446577,-0.0459137273176,0.00181154773481,-0.00313697806469,-0.00246285205008,-0.0105888297145,-0.058269713395,0.175498221101,0.0271754080699,0.0246217186354,0.0255770544835,-0.123013567044,0.0965604670437
228,457,7.616667,-0.00085391457192,-0.00929610953251,-0.001180187247,0.000497741077417,0.0217860328192,-0.000846805680452,-0.0400815875118,0.00271246560685,-0.00234632074599,-0.00163068495453,-0.0145880651411,-0.0548305375925,0.173509054731,0.026758084218,0.0227280634868,0.0242365019924,-0.116304033135,0.109142355555
229,459,7.650000,-0.00209612646437,-0.00919073204011,-0.00124621919267,0.000456527764724,0.0212355598245,-0.00261462510735,-0.0343488269452,0.00359625180268,-0.00161982151614,-0.000846519330451,-0.0183404576852,-0.0510022255005,0.169572529163,0.0261480195285,0.020782526074,0.0227045249374,-0.10825456312,0.119854963451
230,461,7.683333,-0.00314945981176,-0.00905622254676,-0.0012890849617,0.00044060987074,0.0205645109553,-0.00424900788541,-0.0287776428631,0.0044563684677,-0.000958827698105,-0.000116455253974,-0.0218040378258,-0.0468484914612,0.163860807935,0.025339623509,0.0188080556359,0.0209990215612,-0.0990332467149,0.128625704393
231,463,7.716667,-0.00402026462835,-0.00889348247595,-0.00131098368284,0.000448087958838,0.0197831496501,-0.00574017994974,-0.0234241975747,0.00528614720487,-0.000363933027428,0.000554047850796,-0.0249426505537,-0.0424349386899,0.156562618294,0.0243307090132,0.0168267962537,0.0191404252216,-0.0888197594125,0.135413993151
232,465,7.750000,-0.00471665836286,-0.00870363645826,-0.00131412215304,0.000476892129867,0.0189028446633,-0.00708057438596,-0.0183381263025,0.00607890640498,0.000164990939078,0.00116025122538,-0.0277262892198,-0.0378279965862,0.147879587632,0.0231226986183,0.0148598200645,0.0171514188019,-0.077802175408,0.140210809796
233,467,7.783333,-0.00524830146593,-0.00848803073472,-0.00130069136796,0.000524807278712,0.0179358606958,-0.00826484157484,-0.0135621685911,0.00682807394304,0.000628754953225,0.00169820646576,-0.0301313219737,-0.0330938813438,0.138022516693,0.0217207391365,0.0129268877232,0.0150566027681,-0.0661737300965,0.143037744176
234,469,7.816667,-0.00562616273079,-0.00824822741716,-0.00127284451183,0.000589500484867,0.0168951432729,-0.00928982525775,-0.00913192430747,0.00752731213155,0.00102880470234,0.00216481343649,-0.0321406100355,-0.0282975967315,0.127207653884,0.0201337221103,0.0110462389315,0.0128821228829,-0.0541295875663,0.143945551022
235,471,7.850000,-0.00586227855482,-0.00798599458251,-0.00123267663981,0.000668550122634,0.015794101465,-0.0101545061305,-0.00507573314739,0.00817064178673,0.00136716697556,0.00255786517591,-0.0337435188793,-0.023501990762,0.115653033238,0.0183742104025,0.00923441523554,0.0106552644796,-0.0418636674364,0.143012254186
236,473,7.883333,-0.00596951019894,-0.0077032922828,-0.00118220625046,0.000759476239343,0.0146463919864,-0.0108599150743,-0.00141467451468,0.00875256230563,0.00164639047511,0.00287607880193,-0.0349358251909,-0.0187668825572,0.103574935711,0.0164582732184,0.00750611666773,0.00840402095331,-0.0295655833628,0.14034084579
237,475,7.916667,-0.00596130298477,-0.0074022546542,-0.00112335890783,0.000859771721307,0.0134657080791,-0.0114090185846,0.00183731728751,0.00926816476557,0.00186948241975,0.00311911169397,-0.0357195241604,-0.0141482720827,0.0911845296667,0.0144052340492,0.00587409316202,0.00615664472643,-0.0174177426309,0.136056632418
238,477,7.950000,-0.00585145116995,-0.00708516840575,-0.00105795303436,0.000966933747722,0.012265576411,-0.0118065793507,0.00467322940404,0.00971323524186,0.00203984210826,0.00328756250984,-0.0361025432659,-0.00969764359125,0.078684741621,0.0122373380466,0.00434907104198,0.00394118937242,-0.0055926525045,0.130304285678
239,479,7.983333,-0.00565387198606,-0.00675444805754,-0.000987687956536,0.0010784950229,0.011059164988,-0.0120589952681,0.00709264677896,0.0100843457883,0.00216119261038,0.00338295689112,-0.036098370148,-0.00546137163001,0.0662674028193,0.0099793471881,0.00293971425968,0.00178505183202,0.00574952549908,0.123244658549
240,481,8.016667,-0.00538239201648,-0.0064126083789,-0.00091413424655,0.00119205427731,0.00985910480334,-0.0121741204278,0.00910133839449,0.0103789308324,0.00223751173174,0.00340771801039,-0.0357256034732,-0.00148023636634,0.0541107109349,0.00765807322841,0.00165261947315,-0.00028547628373,0.0164631374042,0.115051431766
241,483,8.050000,-0.00505054874094,-0.00606223454619,-0.00083872636561,0.00130530553804,0.00867732763059,-0.0121610718145,0.0107107644817,0.0105953470939,0.00227296335969,0.00336512241229,-0.0350074367858,0.00221094718974,0.0423770394164,0.00530185982734,0.000492343495748,-0.00224563943498,0.0264188843762,0.105907656039
242,485,8.083333,-0.00467140968671,-0.00570595059636,-0.000762757578529,0.00141606568928,0.0075249220185,-0.0120300255619,0.011937516754,0.0107329155369,0.00227183023932,0.00325924189194,-0.0339710862604,0.00558358369324,0.0312111197765,0.00294002635315,-0.00053853885548,-0.00407262238492,0.0355053320477,0.0960022562545
243,487,8.116667,-0.00425741121096,-0.00534638679502,-0.00068737707526,0.00152229987293,0.00641200916853,-0.0117920066577,0.0128027044325,0.0107919442951,0.00223844915524,0.00309487243207,-0.0326471739594,0.00861543552441,0.0207386146173,0.000602286678286,-0.00143934893834,-0.00574591986364,0.0436300640277,0.0855265627794
244,489,8.150000,-0.00382021850444,-0.00498614656587,-0.000613589204009,0.00162214431787,0.00534763997998,-0.0114586759578,0.0133312993023,0.0107737319661,0.00217714940718,0.00287745147826,-0.0310690786762,0.0112906463657,0.0110650915418,-0.00168184321962,-0.00221119330655,-0.00724766427377,0.0507204687924,0.0746709328659
245,491,8.183333,-0.00337060795999,-0.00462777364033,-0.000542254692474,0.00171392623325,0.00433971413953,-0.0110421182717,0.0135514532456,0.0106805511332,0.00209219536783,0.00261296506568,-0.0292722666905,0.01359965431,0.00227540046409,-0.00388363486591,-0.00285683071263,-0.00856290487533,0.0567241559936,0.0636215217606
