time_s,qpos_J1_m,qpos_J2_m,qpos_J3_m,qpos_J4_rad,qpos_J5_rad,qpos_J6_rad,qvel_J1_ms,qvel_J2_ms,qvel_J3_ms,qvel_J4_rads,qvel_J5_rads,qvel_J6_rads,qacc_J1_ms2,qacc_J2_ms2,qacc_J3_ms2,qacc_J4_rads2,qacc_J5_rads2,qacc_J6_rads2
7.666667,-0.00264605004642,-0.00912706767681,-0.00127041086732,0.000445521330271,0.0209144942135,-0.00344915832934,-0.0315393798903,0.00402968388305,-0.00128108198452,-0.000474367385212,-0.020110749704,-0.0489619677692,0.166927118301,0.0257688322562,0.0197975013554,0.0218722432642,-0.103779390573,0.124486351387
7.683333,-0.00314945981176,-0.00905622254676,-0.0012890849617,0.00044060987074,0.0205645109553,-0.00424900788541,-0.0287776428631,0.0044563684677,-0.000958827698105,-0.000116455253974,-0.0218040378258,-0.0468484914612,0.163860807935,0.025339623509,0.0188080556359,0.0209990215612,-0.0990332467149,0.128625704393
7.700000,-0.00360720980014,-0.00897831627686,-0.00130251717663,0.000441550075112,0.0201869322993,-0.00501302020751,-0.0260704427621,0.00487546878735,-0.000653109499133,0.000226555353715,-0.023415987816,-0.0446700476069,0.160397678778,0.0248602285606,0.0178169294829,0.0200874913776,-0.094038928804,0.132268950128
7.716667,-0.00402026462835,-0.00889348247595,-0.00131098368284,0.000448087958838,0.0197831496501,-0.00574017994974,-0.0234241975747,0.00528614720487,-0.000363933027428,0.000554047850796,-0.0249426505537,-0.0424349386899,0.156562618294,0.0243307090132,0.0168267962537,0.0191404252216,-0.0888197594125,0.135413993151
7.733333,-0.00438969255666,-0.00880186871753,-0.00131476037608,0.000459959636322,0.0193546170701,-0.00642961057297,-0.0208449038803,0.00568756903186,-9.12599075175e-05,0.000865453042977,-0.0263804699579,-0.04015148585,0.152381204223,0.0237513571155,0.0158402543736,0.0181607265043,-0.0833994852118,0.13806068891
7.750000,-0.00471665836286,-0.00870363645826,-0.00131412215304,0.000476892129867,0.0189028446633,-0.00708057438596,-0.0183381263025,0.00607890640498,0.000164990939078,0.00116025122538,-0.0277262892198,-0.0378279965862,0.147879587632,0.0231226986183,0.0148598200645,0.0171514188019,-0.077802175408,0.140210809796
7.766667,-0.00500241605649,-0.00859896089137,-0.00130934221031,0.000498604212102,0.0184293918692,-0.00769247205227,-0.0159089889143,0.00645934219775,0.000404941864079,0.00143797409455,-0.0289773553397,-0.0354727330914,0.143084375976,0.0224454941539,0.0138879205455,0.0161156344852,-0.0720521202582,0.141868003531
7.783333,-0.00524830146593,-0.00848803073472,-0.00130069136796,0.000524807278712,0.0179358606958,-0.00826484157484,-0.0135621685911,0.00682807394304,0.000628754953225,0.00169820646576,-0.0301313219737,-0.0330938813438,0.138022516693,0.0217207391365,0.0129268877232,0.0150566027681,-0.0661737300965,0.143037744176
7.800000,-0.00545572473063,-0.00837104795335,-0.00128843741982,0.000555206248154,0.0174238889184,-0.00879735677156,-0.0113018903007,0.0071843177415,0.000836630385924,0.00194058778629,-0.0311862506016,-0.030699521075,0.132721181783,0.0209496621891,0.0119789523883,0.0139776372318,-0.0601914352939,0.143727276064
7.816667,-0.00562616273079,-0.00824822741716,-0.00127284451183,0.000589500484867,0.0168951432729,-0.00928982525775,-0.00913192430747,0.00752731213155,0.00102880470234,0.00216481343649,-0.0321406100355,-0.0282975967315,0.127207653884,0.0201337221103,0.0110462389315,0.0128821228829,-0.0541295875663,0.143945551022
7.833333,-0.00576115148609,-0.00811979649444,-0.00125417255008,0.000627384742387,0.0163513126711,-0.00974218595283,-0.00705558526291,0.00785632189676,0.00120554898666,0.00237063581128,-0.0329932742945,-0.0258958895376,0.121509214268,0.0192746034037,0.0101307605904,0.0117735028066,-0.0480123630352,0.14370315924
7.850000,-0.00586227855482,-0.00798599458251,-0.00123267663981,0.000668550122634,0.015794101465,-0.0101545061305,-0.00507573314739,0.00817064178673,0.00136716697556,0.00255786517591,-0.0337435188793,-0.023501990762,0.115653033238,0.0183742104025,0.00923441523554,0.0106552644796,-0.0418636674364,0.143012254186
7.866667,-0.00593117546379,-0.00784707257716,-0.00120860655657,0.000712685047573,0.0152252227862,-0.0105269780333,-0.00319477601824,0.00846960012844,0.00151399310079,0.0027263702909,-0.0343910154838,-0.0211232762855,0.109666063323,0.017434660026,0.00835898170173,0.00953092580715,-0.0357070438564,0.141886472
7.883333,-0.00596951019894,-0.0077032922828,-0.00118220625046,0.000759476239343,0.0146463919864,-0.0108599150743,-0.00141467451468,0.00875256230563,0.00164639047511,0.00287607880193,-0.0349358251909,-0.0187668825572,0.103574935711,0.0164582732184,0.00750611666773,0.00840402095331,-0.0295655833628,0.14034084579
7.900000,-0.00597897978538,-0.00755492576589,-0.00115371338454,0.000808609704917,0.0140593202038,-0.0111537476492,0.000263051937895,0.00901893408455,0.00176474883081,0.003006977392,-0.0353783902022,-0.0164396840204,0.0974058602899,0.015447565122,0.00667735208623,0.00727808603149,-0.0234618388782,0.138391715299
7.916667,-0.00596130298477,-0.0074022546542,-0.00112335890783,0.000859771721307,0.0134657080791,-0.0114090185846,0.00183731728751,0.00926816476557,0.00186948241975,0.00311911169397,-0.0357195241604,-0.0141482720827,0.0911845296667,0.0144052340492,0.00587409316202,0.00615664472643,-0.0174177426309,0.136056632418
7.933333,-0.00591821313674,-0.007245569385,-0.00109136666378,0.000912649817298,0.0128672396453,-0.0116263782487,0.00330745944874,0.00949975014117,0.00196102788433,0.00321258596309,-0.0359604011243,-0.0118989356941,0.0849360275244,0.0133341493207,0.00509761687505,0.00504319391726,-0.0114545274936,0.133354263029
7.950000,-0.00585145116995,-0.00708516840575,-0.00105795303436,0.000966933747722,0.012265576411,-0.0118065793507,0.00467322940404,0.00971323524186,0.00203984210826,0.00328756250984,-0.0361025432659,-0.00969764359125,0.078684741621,0.0122373380466,0.00434907104198,0.00394118937242,-0.0055926525045,0.130304285678
7.966667,-0.00576275880702,-0.00692135733069,-0.00102332662014,0.00102231645627,0.0116623516604,-0.0119504714596,0.00593477889369,0.0099082168532,0.00210640005611,0.00334426089521,-0.0361478073607,-0.00755002825628,0.0724542817344,0.0111179709312,0.00362947390819,0.00285403158692,0.000148267157944,0.126927287593
7.983333,-0.00565387198606,-0.00675444805754,-0.000987687956536,0.0010784950229,0.011059164988,-0.0120589952681,0.00709264677896,0.0100843457883,0.00216119261038,0.00338295689112,-0.036098370148,-0.00546137163001,0.0662674028193,0.0099793471881,0.00293971425968,0.00178505183202,0.00574952549908,0.123244658549
8.000000,-0.00552651452044,-0.00658475784833,-0.000951229266074,0.00113517159198,0.0104575770861,-0.0121331766341,0.00814774416758,0.0102413289018,0.00220472441475,0.00340398121024,-0.0359567126413,-0.00343659261148,0.0601459336178,0.00882487865858,0.0022805520422,0.000737498486322,0.0111933861039,0.119278483112
8.016667,-0.00538239201648,-0.0064126083789,-0.00091413424655,0.00119205427731,0.00985910480334,-0.0121741204278,0.00910133839449,0.0103789308324,0.00223751173174,0.00340771801039,-0.0357256034732,-0.00148023636634,0.0541107109349,0.00765807322841,0.00165261947315,-0.00028547628373,0.0164631374042,0.115051431766
8.033333,-0.00522318606751,-0.00623832476163,-0.000876577894801,0.00124885804035,0.00926521648789,-0.0121830042163,0.0099550359539,0.0104969754637,0.00226008032295,0.00339460318006,-0.0354080813613,0.000403534541542,0.0481815197643,0.00648251764346,0.00105642262983,-0.0012808294277,0.021543142642,0.110586651453
8.050000,-0.00505054874094,-0.00606223454619,-0.00083872636561,0.00130530553804,0.00867732763059,-0.0121610718145,0.0107107644817,0.0105953470939,0.00227296335969,0.00336512241229,-0.0350074367858,0.00221094718974,0.0423770394164,0.00530185982734,0.000492343495748,-0.00224563943498,0.0264188843762,0.105907656039
8.066667,-0.00486609737332,-0.00588466670329,-0.000800736865187,0.0013611279368,0.00809679681973,-0.0121096267343,0.0113707538897,0.0106739913064,0.00227669937145,0.00331980907567,-0.0345271929705,0.0039386235111,0.0367147957752,0.0041197908069,-3.93575548208e-05,-0.00317711821649,0.0310770034113,0.101038217202
8.083333,-0.00467140968671,-0.00570595059636,-0.000762757578529,0.00141606568928,0.0075249220185,-0.0120300255619,0.011937516754,0.0107329155369,0.00227183023932,0.00325924189194,-0.0339710862604,0.00558358369324,0.0312111197765,0.00294002635315,-0.00053853885548,-0.00407262238492,0.0355053320477,0.0960022562545
8.100000,-0.00446801923802,-0.00552641494639,-0.000724927629867,0.00146986927088,0.00696293717445,-0.0119236712933,0.0124138280636,0.0107721893314,0.00225889924122,0.00318404243059,-0.0333430459933,0.00714324778311,0.0258811121725,0.00176628844684,-0.00100517415228,-0.00492966387685,0.0396929215844,0.090823737383
8.116667,-0.00425741121096,-0.00534638679502,-0.00068737707526,0.00152229987293,0.00641200916853,-0.0117920066577,0.0128027044325,0.0107919442951,0.00223844915524,0.00309487243207,-0.0326471739594,0.00861543552441,0.0207386146173,0.000602286678286,-0.00143934893834,-0.00574591986364,0.0436300640277,0.0855265627794
8.133333,-0.00404101855885,-0.00516619047111,-0.000650226926328,0.00157313004987,0.00587323510975,-0.011636507458,0.0131073828828,0.0107923737304,0.00221102042708,0.00299243097183,-0.0318877235479,0.00999836446338,0.0157961870773,-0.000548300308686,-0.0018412564437,-0.00651924190137,0.0473083079911,0.0801344701243
